object_url,lat,lon,original_name,new_name,second_part,number_of_occurrences,place_url,distance_km
https://www.openstreetmap.org/node/11012835538,40.362338,49.9699858,İnqlab İsmayılov heykəli \ Günəşli,İnqlab İsmayılov heykəli,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.7
https://www.openstreetmap.org/node/11012835593,40.3638207,49.9692321,Sehirli Çıraq Restoran \ Günəşli,Sehirli Çıraq Restoran,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.69
https://www.openstreetmap.org/node/11012971264,40.378731,49.9652222,Bu Gecə Restoran \ Əhmədli,Bu Gecə Restoran,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,322.73
https://www.openstreetmap.org/node/11012971509,40.3832198,49.96243,Yenilik MTK \ Əhmədli,Yenilik MTK,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,322.61
https://www.openstreetmap.org/node/11012971533,40.3828796,49.963991,Zirvə Kafe \ Əhmədli,Zirvə Kafe,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,322.73
https://www.openstreetmap.org/node/11012971543,40.3831013,49.9640876,Qəsr Restoran \ Əhmədli,Qəsr Restoran,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,322.74
https://www.openstreetmap.org/node/11014459334,40.3701835,49.963244,Prius Avtoservis \ Günəşli,Prius Avtoservis,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.47
https://www.openstreetmap.org/node/11014459335,40.3696869,49.9639025,Qədim Bakı Kafe \ Günəşli,Qədim Bakı Kafe,Günəşli,65,https://www.openstreetmap.org/node/1349663395,264.5
https://www.openstreetmap.org/node/11014556883,40.3745401,49.9411896,Toyota Servis Mərkəzi \ Xətai,Toyota Servis Mərkəzi,Xətai,26,https://www.openstreetmap.org/node/4194199651,274.11
https://www.openstreetmap.org/node/11020950551,40.3746239,49.9445128,Bravo Supermarket \ Radiozavod Xətai,Bravo Supermarket,Radiozavod Xətai,2,,
https://www.openstreetmap.org/node/11020950552,40.3787657,49.9472997,Aerokosmik İnformatika İnstitutu \ Radiozavod Xətai,Aerokosmik İnformatika İnstitutu,Radiozavod Xətai,2,,
https://www.openstreetmap.org/node/11020950589,40.3782528,49.9473131,Milli Aerokosmik Agentliyi \ Ukrayna Dairəsi,Milli Aerokosmik Agentliyi,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11020950604,40.3794757,49.9476886,Pluton Şadlıq Sarayı \ Ukrayna Dairəsi,Pluton Şadlıq Sarayı,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11020968442,40.372886,49.9447301,Mega Store Bizim Market \ Əhmədli,Mega Store Bizim Market,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,320.89
https://www.openstreetmap.org/node/11020968462,40.3736032,49.9430658,Azərİstilik \ Xətai,Azərİstilik,Xətai,26,https://www.openstreetmap.org/node/4194199651,274.22
https://www.openstreetmap.org/node/11020968480,40.3748129,49.9425334,Rezonans Klinika \ Xətai,Rezonans Klinika,Xətai,26,https://www.openstreetmap.org/node/4194199651,274.22
https://www.openstreetmap.org/node/11020968481,40.3749089,49.942355,Brilliant Pərdə \ Xətai,Brilliant Pərdə,Xətai,26,https://www.openstreetmap.org/node/4194199651,274.21
https://www.openstreetmap.org/node/11026181175,40.3629185,49.9546896,Qayğı MTK \ Günəşli,Qayğı MTK,Günəşli,65,https://www.openstreetmap.org/node/1349663395,263.5
https://www.openstreetmap.org/node/11026181240,40.364674,49.9562448,Folklor MTK \ Günəşli,Folklor MTK,Günəşli,65,https://www.openstreetmap.org/node/1349663395,263.7
https://www.openstreetmap.org/node/11026181363,40.3633088,49.9563226,Sərhədçi MTK YK \ Günəşli,Sərhədçi MTK YK,Günəşli,65,https://www.openstreetmap.org/node/1349663395,263.65
https://www.openstreetmap.org/node/11050044710,40.3897891,49.8991339,357 Auto \ UPD,357 Auto,UPD,2,,
https://www.openstreetmap.org/node/11050044711,40.3896645,49.8985331,Kerba Auto \ UPD,Kerba Auto,UPD,2,,
https://www.openstreetmap.org/node/11050060429,40.386124,49.9057294,Şövkət Ələkbərova adına Mədəniyyət Evi \ UPD Keşlə,Şövkət Ələkbərova adına Mədəniyyət Evi,UPD Keşlə,3,,
https://www.openstreetmap.org/node/11068145798,40.4040382,49.8738169,Graf Baku \ Nərimanov,Graf Baku,Nərimanov,12,https://www.openstreetmap.org/node/7249409951,135.92
https://www.openstreetmap.org/node/11068145799,40.4036501,49.8743029,Ozon Aptek \ Nərimanov,Ozon Aptek,Nərimanov,12,https://www.openstreetmap.org/node/7249409951,135.94
https://www.openstreetmap.org/node/11156490232,40.3996302,49.8334506,Premium Residence Bakı \ Səməd Virğun küç.,Premium Residence Bakı,Səməd Virğun küç.,1,,
https://www.openstreetmap.org/node/11156490233,40.3989173,49.8347461,İnqlab Plaza \ Həsən Əliyev küç.,İnqlab Plaza,Həsən Əliyev küç.,2,,
https://www.openstreetmap.org/node/11156490238,40.3980226,49.8355025,Real MTK \ Azadlıq,Real MTK,Azadlıq,4,,
https://www.openstreetmap.org/node/11156490239,40.3979286,49.8377314,Melissa Residence Azadlıq \ Bakı,Melissa Residence Azadlıq,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.52
https://www.openstreetmap.org/node/11156490240,40.3986824,49.8362294,Bina MTK \ Bakı,Bina MTK,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.58
https://www.openstreetmap.org/node/11156490241,40.3990133,49.8379031,Azadlıq Bağçalı YK \ Bakı,Azadlıq Bağçalı YK,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.64
https://www.openstreetmap.org/node/11171095355,40.3928699,49.9659072,Omid \ Əhmədli,Omid,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,323.13
https://www.openstreetmap.org/node/11225378431,40.3905052,50.0685328,Akkord Beton \ Hövsan,Akkord Beton,Hövsan,90,https://www.openstreetmap.org/node/13233320097,2.83
https://www.openstreetmap.org/node/11225440592,40.3802726,49.9543123,Araz Market \ Ukrayna Dairəsi,Araz Market,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11225440593,40.3805198,49.9542989,Hakim Plaza \ Ukrayna Dairəsi,Hakim Plaza,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11225440594,40.3803614,49.9543083,Love Tbilisi Restoran \ Ukrayna Dairəsi,Love Tbilisi Restoran,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11225440595,40.3801776,49.9545309,Viktoriya Şadlıq Sarayı \ Ukrayna Dairəsi,Viktoriya Şadlıq Sarayı,Ukrayna Dairəsi,11,,
https://www.openstreetmap.org/node/11225440611,40.3732242,49.9259734,Bravo \ 8 noyabr prosp.,Bravo,8 noyabr prosp.,1,,
https://www.openstreetmap.org/node/11225487701,40.4598318,49.8876822,Sahibsiz İtlərə Qayğı Mərkəzi \ Balaxanı,Sahibsiz İtlərə Qayğı Mərkəzi,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,2.86
https://www.openstreetmap.org/node/11225511609,40.4131182,49.9233274,Wyndham Garden Baku \ Koroğlu Dairəsi,Wyndham Garden Baku,Koroğlu Dairəsi,3,,
https://www.openstreetmap.org/node/11225596457,40.4104215,49.8933336,Azpetrol \ Heydər Əliyev pr.,Azpetrol,Heydər Əliyev pr.,1,,
https://www.openstreetmap.org/node/11227896550,40.3699536,49.838984,Lukoil Şahdəniz Ofisi \ Bakı,Lukoil Şahdəniz Ofisi,Bakı,136,https://www.openstreetmap.org/node/2117350415,0.82
https://www.openstreetmap.org/node/11227946789,40.3863294,49.8520517,Triumf Palace YK \ Bakı,Triumf Palace YK,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.02
https://www.openstreetmap.org/node/11227946829,40.385981,49.8509172,Royal Petrol \ Təbriz küç.,Royal Petrol,Təbriz küç.,1,,
https://www.openstreetmap.org/node/11227953851,40.3776082,49.871774,Günəş Petrol \ Zəfər Parkı Bakı,Günəş Petrol,Zəfər Parkı Bakı,1,,
https://www.openstreetmap.org/node/11233644772,40.3810735,49.9654797,İndiqo Uşaq Bağçası \ Günəşli,İndiqo Uşaq Bağçası,Günəşli,65,https://www.openstreetmap.org/node/1349663395,265.07
https://www.openstreetmap.org/node/11237837045,40.4425778,49.9286244,311 saylı Məktəb \ Sabunçu,311 saylı Məktəb,Sabunçu,90,https://www.openstreetmap.org/node/2773420099,0.76
https://www.openstreetmap.org/node/11286879228,40.3965253,49.8380265,DİN Əsaslı Tikinti İdarəsi \ Bakı,DİN Əsaslı Tikinti İdarəsi,Bakı,136,https://www.openstreetmap.org/node/2117350415,2.37
https://www.openstreetmap.org/node/11286901814,40.4283636,49.8731688,Lider Yanğın Şirkəti \ Baksol,Lider Yanğın Şirkəti,Baksol,3,,
https://www.openstreetmap.org/node/11289654707,40.4076184,49.9606356,Çinar MTK \ Bakıxanov,Çinar MTK,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,1.7
https://www.openstreetmap.org/node/11289654855,40.3991358,49.966338,Məhkəmə Tibbi Ekspertiza \ Nizami,Məhkəmə Tibbi Ekspertiza,Nizami,1,https://www.openstreetmap.org/node/2847738295,292.47
https://www.openstreetmap.org/node/11289654950,40.4037112,49.9595976,Nova Home \ Şamlıq Bakı,Nova Home,Şamlıq Bakı,3,,
https://www.openstreetmap.org/node/11289654986,40.4050807,49.9628243,20 saylı Nizami Yanğınsöndürmə İdarəsi \ Şamlıq Bakı,20 saylı Nizami Yanğınsöndürmə İdarəsi,Şamlıq Bakı,3,,
https://www.openstreetmap.org/node/11289661041,40.4034886,49.9602118,Akay Avtoservis \ Şamlıq Bakı,Akay Avtoservis,Şamlıq Bakı,3,,
https://www.openstreetmap.org/node/11289662548,40.4059211,49.9582833,12 saylı Peşə Məktəbi \ Şamlıq,12 saylı Peşə Məktəbi,Şamlıq,1,https://www.openstreetmap.org/node/3649328161,373.81
https://www.openstreetmap.org/node/11291652211,40.4097424,49.8808211,Xwsusi Yanğından Mühafizə İdarəsi 1 \ Bakmil,Xwsusi Yanğından Mühafizə İdarəsi 1,Bakmil,4,,
https://www.openstreetmap.org/node/11291733192,40.4094361,49.8826772,Bakı Məişət Maşınları ASC Ofis \ Bakmil,Bakı Məişət Maşınları ASC Ofis,Bakmil,4,,
https://www.openstreetmap.org/node/11291743156,40.4129406,49.8850483,Kristal MMC \ Bakmil,Kristal MMC,Bakmil,4,,
https://www.openstreetmap.org/node/11291753730,40.4166679,49.8793599,IT Solution MMC \ Bakı,IT Solution MMC,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.03
https://www.openstreetmap.org/node/11291753731,40.4166082,49.8791755,GPS Solution MMC \ Bakı,GPS Solution MMC,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.02
https://www.openstreetmap.org/node/11291753733,40.4166114,49.8792839,Caspian Business Hotel \ Bakmil,Caspian Business Hotel,Bakmil,4,,
https://www.openstreetmap.org/node/11291854470,40.3850443,49.8776561,Kənd Təsərrüfatı Nazirkiyi \ Bakı Xətai,Kənd Təsərrüfatı Nazirkiyi,Bakı Xətai,3,,
https://www.openstreetmap.org/node/11291854473,40.3829869,49.8774697,Dalğa Aptek \ Xətai,Dalğa Aptek,Xətai,26,https://www.openstreetmap.org/node/4194199651,269.44
https://www.openstreetmap.org/node/11291854474,40.3828214,49.8775622,Asra YK \ Bakı Xətai,Asra YK,Bakı Xətai,3,,
https://www.openstreetmap.org/node/11291854475,40.3830911,49.8775649,Laçın Minimarket \ Xətai,Laçın Minimarket,Xətai,26,https://www.openstreetmap.org/node/4194199651,269.45
https://www.openstreetmap.org/node/11291854481,40.3833966,49.8775367,Bolt Taksi Ofis \ Xətai,Bolt Taksi Ofis,Xətai,26,https://www.openstreetmap.org/node/4194199651,269.46
https://www.openstreetmap.org/node/11291867528,40.3746995,49.9400389,Dövlət Yanğından Mühafisə Hissəsi \ Xətai,Dövlət Yanğından Mühafisə Hissəsi,Xətai,26,https://www.openstreetmap.org/node/4194199651,274.02
https://www.openstreetmap.org/node/11310573885,40.3719205,49.8337913,Qala Sığorta ASC \ Bakı,Qala Sığorta ASC,Bakı,136,https://www.openstreetmap.org/node/2117350415,0.42
https://www.openstreetmap.org/node/11336736801,40.400775,49.8774603,Qarayev adına Mərkəzi İncəsənət Məktəbi \ Bakı,Qarayev adına Mərkəzi İncəsənət Məktəbi,Bakı,136,https://www.openstreetmap.org/node/2117350415,4.71
https://www.openstreetmap.org/node/11336736802,40.4035315,49.8789838,Seven Star Residence \ Bakı,Seven Star Residence,Bakı,136,https://www.openstreetmap.org/node/2117350415,5.0
https://www.openstreetmap.org/node/11336744271,40.4014072,49.878501,Günəş Şadlıq Sarayı \ Bakı,Günəş Şadlıq Sarayı,Bakı,136,https://www.openstreetmap.org/node/2117350415,4.82
https://www.openstreetmap.org/node/11406366904,40.4494066,49.8436806,Bravo Supermarket \ Binəqədi şossesi,Bravo Supermarket,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/11406415776,40.4508905,49.8435304,Rose Hall \ Binəqədi şossesi,Rose Hall,Binəqədi şossesi,56,,
https://www.openstreetmap.org/node/11406415783,40.4530173,49.8435867,Bazarstore \ Binəqədi yolu,Bazarstore,Binəqədi yolu,24,,
https://www.openstreetmap.org/node/11414750063,40.4105974,49.8693754,CDEK \ Bakı,CDEK,Bakı,136,https://www.openstreetmap.org/node/2117350415,4.97
https://www.openstreetmap.org/node/11876070869,40.3778397,49.8499975,Tofiq Quliyev heykəli \ Bakı,Tofiq Quliyev heykəli,Bakı,136,https://www.openstreetmap.org/node/2117350415,1.48
https://www.openstreetmap.org/node/12244454401,40.4179078,49.9343887,Elit Aptek \ Qarayev,Elit Aptek,Qarayev,2,,
https://www.openstreetmap.org/node/12495778099,40.424856,49.84693,West Hospital \ 8 mkr,West Hospital,8 mkr,11,,
https://www.openstreetmap.org/node/12639410801,40.3601867,49.9577962,Qebele Metbexi \ Xetai,Qebele Metbexi,Xetai,1,,
https://www.openstreetmap.org/node/12762975504,40.4520895,49.9010031,Böyük Şor Dairəsi \ Dörd Yol,Böyük Şor Dairəsi,Dörd Yol,1,,
https://www.openstreetmap.org/node/12779830016,40.4315916,49.8481719,Piramida Yaşayış Kompleksi \ 7 mkr,Piramida Yaşayış Kompleksi,7 mkr,3,,
https://www.openstreetmap.org/node/12779830117,40.432253,49.8413631,143 saylı Məktəb \ Bakı,143 saylı Məktəb,Bakı,136,https://www.openstreetmap.org/node/2117350415,6.34
https://www.openstreetmap.org/node/12779830184,40.4153299,49.8347944,Siyasi Sənədlər Arxivi \ Bakı,Siyasi Sənədlər Arxivi,Bakı,136,https://www.openstreetmap.org/node/2117350415,4.42
https://www.openstreetmap.org/node/13168722301,40.3920596,49.9536635,Qızılgül \ Xalqlar,Qızılgül,Xalqlar,1,,
https://www.openstreetmap.org/node/13171757901,40.425488,49.843958,Odun Restoran \ Bineqedi,Odun Restoran,Bineqedi,1,,
https://www.openstreetmap.org/node/13776844707,40.3602969,49.9469643,Caspian Park Kompleksi \ Zəğ şossesi,Caspian Park Kompleksi,Zəğ şossesi,1,,
https://www.openstreetmap.org/way/95164643,,,Neftçilər Parkı \ Qaraçuxur,Neftçilər Parkı,Qaraçuxur,65,https://www.openstreetmap.org/node/3565500393,
https://www.openstreetmap.org/way/133850131,,,Qış Parkı \ Bakı,Qış Parkı,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/149594737,,,Azərbaycan Dövlət İncəsənət Kolleci \ Montin,Azərbaycan Dövlət İncəsənət Kolleci,Montin,2,,
https://www.openstreetmap.org/way/151812632,,,Futbol plus Qol \ Bakıxanov,Futbol plus Qol,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,
https://www.openstreetmap.org/way/152594633,,,Xanım Fatimeyi Zəhra Məsçidi \ Yeni Günəşli,Xanım Fatimeyi Zəhra Məsçidi,Yeni Günəşli,24,,
https://www.openstreetmap.org/way/153342618,,,Bakıxanov Ticarət Mərkəzi \ Razin Tolkuçka,Bakıxanov Ticarət Mərkəzi,Razin Tolkuçka,1,,
https://www.openstreetmap.org/way/154653952,,,Heydər Əliyev Parkı \ Bakıxanov,Heydər Əliyev Parkı,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,
https://www.openstreetmap.org/way/154661609,,,Dağüstu Park \ Bakıxanov,Dağüstu Park,Bakıxanov,276,https://www.openstreetmap.org/node/1642800271,
https://www.openstreetmap.org/way/154669133,,,Heydər Əliyev Parkı \ 8-ci km,Heydər Əliyev Parkı,8-ci km,2,,
https://www.openstreetmap.org/way/154683996,,,Neapol Dairəsi \ Əhmədli,Neapol Dairəsi,Əhmədli,23,https://www.openstreetmap.org/node/1355052289,
https://www.openstreetmap.org/way/154685746,,,Heydər Əliyev Parkı \ Günəşli,Heydər Əliyev Parkı,Günəşli,65,https://www.openstreetmap.org/node/1349663395,
https://www.openstreetmap.org/way/163833181,,,Asfalt Zavodu \ Zığ,Asfalt Zavodu,Zığ,15,https://www.openstreetmap.org/node/3582597593,
https://www.openstreetmap.org/way/163833237,,,Elektrik Yarımstansiya \ Qaraçuxur,Elektrik Yarımstansiya,Qaraçuxur,65,https://www.openstreetmap.org/node/3565500393,
https://www.openstreetmap.org/way/164882043,,,Baku Medical Plaza \ Günəşli,Baku Medical Plaza,Günəşli,65,https://www.openstreetmap.org/node/1349663395,
https://www.openstreetmap.org/way/164882092,,,Laçın Ticarət Mərkəzi \ Xalqlar Dostluğu,Laçın Ticarət Mərkəzi,Xalqlar Dostluğu,4,,
https://www.openstreetmap.org/way/164882102,,,Yarmarka \ Xalqlar Dostluğu,Yarmarka,Xalqlar Dostluğu,4,,
https://www.openstreetmap.org/way/173584040,,,2-ci Yol \ Biləcəri,2-ci Yol,Biləcəri,20,https://www.openstreetmap.org/node/1117022714,
https://www.openstreetmap.org/way/176761961,,,Qum Adası Qəsəbəsi \ Zığ,Qum Adası Qəsəbəsi,Zığ,15,https://www.openstreetmap.org/node/3582597593,
https://www.openstreetmap.org/way/178147077,,,Ramana \ Şuşa Qəsəbəsi yolu,Ramana,Şuşa Qəsəbəsi yolu,1,,
https://www.openstreetmap.org/way/184155861,,,86 saylı Məktəb \ Xətai,86 saylı Məktəb,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/184155866,,,254 saylı Məktəb \ Xətai,254 saylı Məktəb,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/190553268,,,Dental Studio \ Ukrayna dairəsi,Dental Studio,Ukrayna dairəsi,2,,
https://www.openstreetmap.org/way/190553272,,,Xristian qəbirstanlığı \ Xətai,Xristian qəbirstanlığı,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/190958527,,,Şəhidlır Xiyabanı \ Qaraçuxur,Şəhidlır Xiyabanı,Qaraçuxur,65,https://www.openstreetmap.org/node/3565500393,
https://www.openstreetmap.org/way/191042275,,,Mədən küç. \ Qaraçuxur,Mədən küç.,Qaraçuxur,65,https://www.openstreetmap.org/node/3565500393,
https://www.openstreetmap.org/way/218719603,,,NMini \ Suraxanı,NMini,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218823680,,,Azərsun Arena \ Suraxanı,Azərsun Arena,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218823686,,,Heydər Əliyev Parkı \ Əmircan,Heydər Əliyev Parkı,Əmircan,28,https://www.openstreetmap.org/node/1885271086,
https://www.openstreetmap.org/way/218824249,,,Raykom Parkı \ Suraxanı,Raykom Parkı,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218844949,,,Səttar Bəhlulzadə parkı \ Suraxanı,Səttar Bəhlulzadə parkı,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218844982,,,Şəhidlər psrkı \ Suraxanı,Şəhidlər psrkı,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218848104,,,Bazar \ Suraxanı,Bazar,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/218848112,,,Tofiq Bayram Parkı \ Suraxanı,Tofiq Bayram Parkı,Suraxanı,91,https://www.openstreetmap.org/node/1885271085,
https://www.openstreetmap.org/way/221384949,,,Zirvə Restoranı \ 8 mkr,Zirvə Restoranı,8 mkr,11,,
https://www.openstreetmap.org/way/222537336,,,Bül-Bül Parkı \ Bakı,Bül-Bül Parkı,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/248969491,,,DTX Akademiyası \ Bakı,DTX Akademiyası,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/248970328,,,Toxuculuq Kombinatı \ Ulduz,Toxuculuq Kombinatı,Ulduz,6,,
https://www.openstreetmap.org/way/253442963,,,Həzi Aslanov Qəsəbəsi \ Elektrotok,Həzi Aslanov Qəsəbəsi,Elektrotok,1,,
https://www.openstreetmap.org/way/268836786,,,Elgün Şadlıq Sarayı \ Xətai,Elgün Şadlıq Sarayı,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/273656892,,,Şir Dairəsi \ Qaraçuxur,Şir Dairəsi,Qaraçuxur,65,https://www.openstreetmap.org/node/3565500393,
https://www.openstreetmap.org/way/286416191,,,İcra Nümayəndəliyi \ Şuşa Qəsəbəsi,İcra Nümayəndəliyi,Şuşa Qəsəbəsi,1,,
https://www.openstreetmap.org/way/286563784,,,Əlahiddə Polis Taboru \ 8 km Bakı,Əlahiddə Polis Taboru,8 km Bakı,7,,
https://www.openstreetmap.org/way/299015057,,,Aura Sağlamlıq Mərkəzi \ Bakı,Aura Sağlamlıq Mərkəzi,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/300174993,,,283 saylı Məktəb \ Bakı,283 saylı Məktəb,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/300179986,,,177 saylı Uşaq Bağçası \ Bakı,177 saylı Uşaq Bağçası,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/302364554,,,Milli Gəlirlər Baş İdarəsi \ Bakı,Milli Gəlirlər Baş İdarəsi,Bakı,136,https://www.openstreetmap.org/node/2117350415,
https://www.openstreetmap.org/way/304127392,,,Real MTK \ Azadlıq,Real MTK,Azadlıq,4,,
https://www.openstreetmap.org/way/304682857,,,26-ci Bülbülə küç. \ Yeni Ramana,26-ci Bülbülə küç.,Yeni Ramana,25,,
https://www.openstreetmap.org/way/304682889,,,24-cü Bülbülə küç. \ Yeni Ramana,24-cü Bülbülə küç.,Yeni Ramana,25,,
https://www.openstreetmap.org/way/304682892,,,23-cü Bülbülə küç. \ Yeni Ramana,23-cü Bülbülə küç.,Yeni Ramana,25,,
https://www.openstreetmap.org/way/304684790,,,Bakı Maşınqayırma Zavodu \ Zabrat,Bakı Maşınqayırma Zavodu,Zabrat,24,https://www.openstreetmap.org/node/2773322813,
https://www.openstreetmap.org/way/304685982,,,12-ci Neft Mədəni \ Sabunçu,12-ci Neft Mədəni,Sabunçu,90,https://www.openstreetmap.org/node/2773420099,
https://www.openstreetmap.org/way/305716048,,,1-ci Yol \ Biləcəri,1-ci Yol,Biləcəri,20,https://www.openstreetmap.org/node/1117022714,
https://www.openstreetmap.org/way/306451941,,,Nərimanov elektrik deposu \ Bakı Metropoliteni,Nərimanov elektrik deposu,Bakı Metropoliteni,1,,
https://www.openstreetmap.org/way/306598024,,,Park \ Azadlıq pr.,Park,Azadlıq pr.,21,,
https://www.openstreetmap.org/way/314352719,,,63 saylı Məktəb \ Xətai,63 saylı Məktəb,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/315181552,,,7 saylı Təcili Yardım Bölməsi \ Xətai,7 saylı Təcili Yardım Bölməsi,Xətai,26,https://www.openstreetmap.org/node/4194199651,
https://www.openstreetmap.org/way/330661765,,,Balaxanıneft Zavodu \ Zabrat,Balaxanıneft Zavodu,Zabrat,24,https://www.openstreetmap.org/node/2773322813,
https://www.openstreetmap.org/way/330662909,,,Aqreqat Cihazqayırma Zavodu \ Zabrat,Aqreqat Cihazqayırma Zavodu,Zabrat,24,https://www.openstreetmap.org/node/2773322813,
https://www.openstreetmap.org/way/330663541,,,Bakı Oksigen ASC \ Zabrat,Bakı Oksigen ASC,Zabrat,24,https://www.openstreetmap.org/node/2773322813,
https://www.openstreetmap.org/way/330839172,,,2 Aprel \ Pişəvari küç.,2 Aprel,Pişəvari küç.,1,,
https://www.openstreetmap.org/way/332666066,,,Fövqaladə Hallar Nazirliyinin FHN Akademiyası \ Hövsan,Fövqaladə Hallar Nazirliyinin FHN Akademiyası,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332730392,,,Maşınqayırma Zavodu \ Balaxanı,Maşınqayırma Zavodu,Balaxanı,36,https://www.openstreetmap.org/node/1117022698,
https://www.openstreetmap.org/way/332933784,,,270 saylı Uşaq bağçası \ Hövsan,270 saylı Uşaq bağçası,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332933786,,,126 saylı Uşaq Bağçası \ Hövsan,126 saylı Uşaq Bağçası,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332933791,,,196 saylı Məktəb \ Hövsan,196 saylı Məktəb,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332933792,,,273 saylı Uşaq bağçası \ Hövsan,273 saylı Uşaq bağçası,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332933807,,,Gənclər Parkı \ Hövsan,Gənclər Parkı,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/332933809,,,Nord Elm Birliyi \ Hövsan,Nord Elm Birliyi,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/333026230,,,Çörək zavodu \ Hövsan,Çörək zavodu,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/333409006,,,Qəbirstanlıq \ Ramana Südçülük,Qəbirstanlıq,Ramana Südçülük,7,https://www.openstreetmap.org/node/10141274956,
https://www.openstreetmap.org/way/333424312,,,Akkord Beton \ Hövsan,Akkord Beton,Hövsan,90,https://www.openstreetmap.org/node/13233320097,
https://www.openstreetmap.org/way/333539188,,,22-ci Bülbülə küç. \ Yeni Ramana,22-ci Bülbülə küç.,Yeni Ramana,25,,
https://www.openstreetmap.org/way/333539194,,,20-ci Bülbülə küç. \ Yeni Ramana,20-ci Bülbülə küç.,Yeni Ramana,25,,
https://www.openstreetmap.org/way/333539848,,,316 saylı Məktəb \ Yeni Ramana,316 saylı Məktəb,Yeni Ramana,25,,
https://www.openstreetmap.org/way/333975643,,,Gənclər Şəhərciyi \ Binəqədi,Gənclər Şəhərciyi,Binəqədi,22,https://www.openstreetmap.org/node/339102495,
https://www.openstreetmap.org/way/334190738,,,Gülüstan qəsəbəsi \ Binəqədi,Gülüstan qəsəbəsi,Binəqədi,22,https://www.openstreetmap.org/node/339102495,
https://www.openstreetmap.org/way/334289122,,,1-ci Yol \ Biləcəri,1-ci Yol,Biləcəri,20,https://www.openstreetmap.org/node/1117022714,
https://www.openstreetmap.org/way/336950240,,,Meyvə Tərəvəz Bazası \ Yeni Suraxanı,Meyvə Tərəvəz Bazası,Yeni Suraxanı,28,https://www.openstreetmap.org/node/2769037514,
